Extinction, scattering, and absorption properties computed for the
carbonaceous - silicate dust model of Weingartner & Draine (2001) and
Li & Draine (2001).

Model consists of mixture of carbonaceous grains, and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001).  PAH optical properties are from Li
& Draine (2001).  Graphite and silicate optical properties from Draine
& Lee (1984), Laor & Draine (1993), Weingartner & Draine (2001), and
Li & Draine (2001).

Grain size distribution: Weingartner & Draine (2001) model B for
R_V=5.5 galactic dust with C/H = b_C = 30.e-6 in two log-normal size
distributions.

The PAH/graphitic grains in the log-normal size distributions are
assumed to be 50% neutral and 50% ionized.  The PAH/graphitic grains
in the size distribution given by eq. (5,6) of Weingartner & Draine
(2001) are assumed to be 100% ionized.

Calculated by B.T. Draine, Princeton University

Thu Oct  3 23:05:09 EDT 2002
 
References:
Draine, B.T., & Lee, H.-M. 1984, "Optical Properties of Interstellar
    Graphite and Silicate Grains", Astrophys. J., 285, 89-108
Laor, A., & Draine, B.T. 1993, "Spectroscopic Constraints on the Properties
    of Dust in Active Galactic Nuclei", Astrophys. J., 402, 441-468
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust. II.
    The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, "Dust Grain-Size Distributions and 
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548, 296-309

Tabulated quantities:
lambda  = wavelength in vacuo (micron)
albedo  = (scattering cross section)/(extinction cross section)
g       = <cos(theta)> for scattered light
C_ext/H = extinction cross section per H nucleon (cm^2/H)
K_abs   = absorption cross section per mass of dust (cm^2/gram)

 1.798E-26 = M_dust per H nucleon (gram/H) for this dust model
 1.300E+02 = M_gas/M_dust for this dust model

 lambda   albedo    g     C_ext/H    K_abs
(micron)                  (cm^2/H)  (cm^2/g)
--------- ------  ------ --------- ---------
7.674E+00 0.4248  0.2532 2.043E-23 6.536E+02
7.718E+00 0.4139  0.2526 2.084E-23 6.792E+02
7.762E+00 0.4030  0.2520 2.128E-23 7.065E+02
7.807E+00 0.3915  0.2514 2.177E-23 7.367E+02
7.852E+00 0.3795  0.2507 2.232E-23 7.700E+02
7.898E+00 0.3672  0.2501 2.293E-23 8.068E+02
7.943E+00 0.3545  0.2494 2.361E-23 8.474E+02
7.989E+00 0.3415  0.2488 2.436E-23 8.921E+02
8.035E+00 0.3279  0.2481 2.521E-23 9.422E+02
8.082E+00 0.3144  0.2475 2.614E-23 9.967E+02
8.128E+00 0.3009  0.2468 2.714E-23 1.055E+03
8.175E+00 0.2877  0.2461 2.821E-23 1.117E+03
8.222E+00 0.2749  0.2454 2.935E-23 1.184E+03
8.270E+00 0.2626  0.2447 3.054E-23 1.253E+03
8.318E+00 0.2525  0.2440 3.157E-23 1.312E+03
8.366E+00 0.2432  0.2432 3.258E-23 1.371E+03
8.414E+00 0.2350  0.2425 3.352E-23 1.426E+03
8.463E+00 0.2275  0.2418 3.440E-23 1.478E+03
8.511E+00 0.2206  0.2411 3.526E-23 1.528E+03
8.561E+00 0.2140  0.2404 3.613E-23 1.579E+03
8.610E+00 0.2077  0.2396 3.699E-23 1.630E+03
8.660E+00 0.2014  0.2389 3.791E-23 1.683E+03
8.710E+00 0.1951  0.2382 3.889E-23 1.741E+03
8.760E+00 0.1886  0.2374 3.997E-23 1.803E+03
8.810E+00 0.1820  0.2366 4.116E-23 1.872E+03
8.861E+00 0.1754  0.2359 4.246E-23 1.947E+03
8.913E+00 0.1688  0.2351 4.385E-23 2.027E+03
8.964E+00 0.1624  0.2343 4.528E-23 2.109E+03
9.016E+00 0.1564  0.2335 4.676E-23 2.193E+03
9.068E+00 0.1508  0.2326 4.819E-23 2.276E+03
9.120E+00 0.1457  0.2318 4.957E-23 2.355E+03
9.173E+00 0.1413  0.2310 5.081E-23 2.427E+03
9.226E+00 0.1375  0.2302 5.189E-23 2.489E+03
9.279E+00 0.1343  0.2293 5.276E-23 2.540E+03
9.333E+00 0.1319  0.2285 5.340E-23 2.578E+03
9.386E+00 0.1301  0.2277 5.380E-23 2.602E+03
9.441E+00 0.1289  0.2269 5.394E-23 2.613E+03
9.495E+00 0.1282  0.2261 5.387E-23 2.612E+03
9.550E+00 0.1280  0.2253 5.360E-23 2.599E+03
9.605E+00 0.1282  0.2246 5.318E-23 2.578E+03
9.661E+00 0.1287  0.2238 5.260E-23 2.549E+03
9.716E+00 0.1294  0.2230 5.194E-23 2.515E+03
9.772E+00 0.1302  0.2223 5.127E-23 2.480E+03
9.829E+00 0.1310  0.2215 5.061E-23 2.446E+03
9.886E+00 0.1317  0.2208 4.997E-23 2.413E+03
9.943E+00 0.1325  0.2200 4.935E-23 2.381E+03
1.000E+01 0.1331  0.2192 4.876E-23 2.350E+03
1.006E+01 0.1337  0.2184 4.822E-23 2.323E+03
1.012E+01 0.1343  0.2177 4.767E-23 2.295E+03
1.017E+01 0.1349  0.2168 4.712E-23 2.267E+03
1.023E+01 0.1356  0.2160 4.654E-23 2.237E+03
1.029E+01 0.1365  0.2152 4.589E-23 2.204E+03
1.035E+01 0.1377  0.2144 4.516E-23 2.165E+03
1.041E+01 0.1394  0.2136 4.430E-23 2.120E+03
1.047E+01 0.1414  0.2127 4.337E-23 2.071E+03
1.053E+01 0.1437  0.2119 4.236E-23 2.017E+03
1.059E+01 0.1463  0.2111 4.133E-23 1.962E+03
1.065E+01 0.1489  0.2103 4.031E-23 1.908E+03
1.072E+01 0.1515  0.2094 3.932E-23 1.856E+03
1.078E+01 0.1538  0.2086 3.842E-23 1.808E+03
1.084E+01 0.1561  0.2078 3.756E-23 1.763E+03
1.090E+01 0.1582  0.2069 3.676E-23 1.721E+03
1.096E+01 0.1602  0.2060 3.601E-23 1.682E+03
1.103E+01 0.1622  0.2051 3.529E-23 1.644E+03
1.109E+01 0.1641  0.2042 3.459E-23 1.608E+03
1.116E+01 0.1660  0.2032 3.389E-23 1.572E+03
1.122E+01 0.1677  0.2023 3.322E-23 1.538E+03
1.128E+01 0.1696  0.2012 3.256E-23 1.503E+03
1.135E+01 0.1715  0.2002 3.187E-23 1.468E+03
1.142E+01 0.1729  0.1987 3.117E-23 1.433E+03
1.148E+01 0.1698  0.1931 3.043E-23 1.405E+03
1.155E+01 0.1818  0.1942 3.032E-23 1.379E+03
1.161E+01 0.1843  0.1968 2.947E-23 1.337E+03
1.168E+01 0.1859  0.1960 2.886E-23 1.307E+03
1.175E+01 0.1880  0.1950 2.826E-23 1.276E+03
1.182E+01 0.1903  0.1940 2.766E-23 1.245E+03
1.189E+01 0.1927  0.1930 2.706E-23 1.215E+03
1.195E+01 0.1953  0.1920 2.646E-23 1.184E+03
1.202E+01 0.1981  0.1909 2.586E-23 1.153E+03
1.209E+01 0.2009  0.1899 2.528E-23 1.124E+03
1.216E+01 0.2038  0.1888 2.473E-23 1.095E+03
1.223E+01 0.2064  0.1878 2.423E-23 1.069E+03
1.230E+01 0.2088  0.1867 2.375E-23 1.045E+03
1.237E+01 0.2112  0.1856 2.330E-23 1.022E+03
1.245E+01 0.2137  0.1844 2.283E-23 9.981E+02
1.252E+01 0.2164  0.1833 2.236E-23 9.745E+02
1.259E+01 0.2191  0.1821 2.191E-23 9.514E+02
1.266E+01 0.2218  0.1809 2.146E-23 9.286E+02
1.274E+01 0.2247  0.1797 2.101E-23 9.058E+02
1.281E+01 0.2276  0.1785 2.057E-23 8.837E+02
1.288E+01 0.2305  0.1773 2.015E-23 8.622E+02
1.296E+01 0.2332  0.1760 1.975E-23 8.422E+02
1.303E+01 0.2357  0.1748 1.938E-23 8.236E+02
1.311E+01 0.2382  0.1735 1.902E-23 8.057E+02
1.318E+01 0.2406  0.1723 1.867E-23 7.887E+02
1.326E+01 0.2431  0.1710 1.833E-23 7.713E+02
1.334E+01 0.2456  0.1697 1.799E-23 7.546E+02
1.341E+01 0.2480  0.1683 1.766E-23 7.386E+02
1.349E+01 0.2503  0.1670 1.735E-23 7.233E+02
1.357E+01 0.2526  0.1657 1.705E-23 7.087E+02
1.365E+01 0.2545  0.1643 1.678E-23 6.954E+02
1.372E+01 0.2562  0.1629 1.652E-23 6.834E+02
1.380E+01 0.2575  0.1616 1.630E-23 6.730E+02
1.388E+01 0.2582  0.1602 1.612E-23 6.648E+02
1.396E+01 0.2585  0.1588 1.597E-23 6.584E+02
1.404E+01 0.2582  0.1573 1.585E-23 6.537E+02
1.413E+01 0.2573  0.1559 1.577E-23 6.511E+02
1.421E+01 0.2558  0.1544 1.572E-23 6.505E+02
1.429E+01 0.2539  0.1530 1.570E-23 6.514E+02
1.437E+01 0.2516  0.1515 1.571E-23 6.539E+02
1.445E+01 0.2488  0.1500 1.575E-23 6.577E+02
1.454E+01 0.2459  0.1485 1.580E-23 6.625E+02
1.462E+01 0.2426  0.1469 1.587E-23 6.683E+02
1.471E+01 0.2392  0.1454 1.596E-23 6.752E+02
1.479E+01 0.2356  0.1438 1.606E-23 6.825E+02
1.488E+01 0.2321  0.1422 1.615E-23 6.897E+02
1.496E+01 0.2286  0.1406 1.625E-23 6.971E+02
1.505E+01 0.2252  0.1390 1.636E-23 7.048E+02
1.514E+01 0.2217  0.1374 1.647E-23 7.127E+02
1.522E+01 0.2182  0.1358 1.658E-23 7.210E+02
1.531E+01 0.2147  0.1342 1.671E-23 7.297E+02
1.540E+01 0.2111  0.1325 1.684E-23 7.386E+02
1.549E+01 0.2076  0.1309 1.697E-23 7.478E+02
1.558E+01 0.2041  0.1292 1.711E-23 7.573E+02
1.567E+01 0.2006  0.1275 1.725E-23 7.670E+02
1.576E+01 0.1971  0.1258 1.740E-23 7.769E+02
1.585E+01 0.1937  0.1241 1.755E-23 7.870E+02
1.594E+01 0.1903  0.1224 1.770E-23 7.972E+02
1.603E+01 0.1869  0.1206 1.786E-23 8.075E+02
1.613E+01 0.1836  0.1189 1.802E-23 8.180E+02
1.622E+01 0.1803  0.1171 1.819E-23 8.290E+02
1.631E+01 0.1767  0.1154 1.839E-23 8.420E+02
1.641E+01 0.1727  0.1136 1.865E-23 8.578E+02
1.650E+01 0.1707  0.1118 1.870E-23 8.622E+02
1.660E+01 0.1681  0.1100 1.881E-23 8.699E+02
1.669E+01 0.1654  0.1082 1.894E-23 8.790E+02
1.679E+01 0.1628  0.1064 1.907E-23 8.880E+02
1.688E+01 0.1603  0.1045 1.920E-23 8.966E+02
1.698E+01 0.1578  0.1027 1.932E-23 9.047E+02
1.708E+01 0.1555  0.1009 1.943E-23 9.126E+02
1.718E+01 0.1532  0.0990 1.954E-23 9.200E+02
1.728E+01 0.1510  0.0972 1.964E-23 9.273E+02
1.738E+01 0.1489  0.0953 1.974E-23 9.342E+02
1.748E+01 0.1469  0.0934 1.983E-23 9.405E+02
1.758E+01 0.1450  0.0916 1.990E-23 9.461E+02
1.768E+01 0.1433  0.0897 1.996E-23 9.511E+02
1.778E+01 0.1416  0.0878 2.001E-23 9.550E+02
1.789E+01 0.1401  0.0860 2.004E-23 9.581E+02
1.799E+01 0.1387  0.0841 2.006E-23 9.607E+02
1.809E+01 0.1373  0.0822 2.008E-23 9.633E+02
1.820E+01 0.1359  0.0803 2.010E-23 9.659E+02
1.830E+01 0.1348  0.0784 2.007E-23 9.655E+02
1.841E+01 0.1342  0.0765 1.998E-23 9.620E+02
1.851E+01 0.1336  0.0747 1.989E-23 9.583E+02
1.862E+01 0.1330  0.0728 1.980E-23 9.546E+02
1.873E+01 0.1324  0.0709 1.970E-23 9.504E+02
1.884E+01 0.1320  0.0690 1.958E-23 9.453E+02
1.895E+01 0.1316  0.0671 1.945E-23 9.395E+02
1.905E+01 0.1314  0.0652 1.931E-23 9.328E+02
1.916E+01 0.1312  0.0634 1.916E-23 9.255E+02
1.928E+01 0.1312  0.0615 1.899E-23 9.175E+02
1.939E+01 0.1312  0.0596 1.881E-23 9.089E+02
1.950E+01 0.1313  0.0577 1.863E-23 8.997E+02
1.961E+01 0.1315  0.0558 1.843E-23 8.900E+02
1.972E+01 0.1317  0.0539 1.822E-23 8.799E+02
1.984E+01 0.1320  0.0520 1.801E-23 8.694E+02
1.995E+01 0.1324  0.0501 1.780E-23 8.586E+02
2.007E+01 0.1328  0.0482 1.758E-23 8.477E+02
2.018E+01 0.1332  0.0463 1.737E-23 8.370E+02
2.030E+01 0.1336  0.0444 1.715E-23 8.264E+02
2.042E+01 0.1339  0.0425 1.696E-23 8.170E+02
2.054E+01 0.1340  0.0406 1.679E-23 8.084E+02
2.065E+01 0.1341  0.0388 1.662E-23 8.003E+02
2.077E+01 0.1342  0.0369 1.646E-23 7.923E+02
2.089E+01 0.1343  0.0351 1.630E-23 7.846E+02
2.101E+01 0.1343  0.0333 1.614E-23 7.771E+02
2.113E+01 0.1344  0.0314 1.598E-23 7.693E+02
2.126E+01 0.1346  0.0296 1.581E-23 7.607E+02
2.138E+01 0.1349  0.0277 1.562E-23 7.515E+02
2.150E+01 0.1352  0.0259 1.544E-23 7.424E+02
2.163E+01 0.1355  0.0242 1.526E-23 7.338E+02
2.175E+01 0.1357  0.0224 1.510E-23 7.255E+02
2.188E+01 0.1359  0.0207 1.494E-23 7.177E+02
2.200E+01 0.1361  0.0190 1.478E-23 7.099E+02
2.213E+01 0.1363  0.0173 1.462E-23 7.021E+02
2.226E+01 0.1366  0.0156 1.445E-23 6.938E+02
2.239E+01 0.1369  0.0139 1.428E-23 6.856E+02
2.252E+01 0.1372  0.0122 1.412E-23 6.775E+02
2.265E+01 0.1374  0.0105 1.397E-23 6.701E+02
2.278E+01 0.1375  0.0088 1.383E-23 6.631E+02
2.291E+01 0.1376  0.0072 1.369E-23 6.564E+02
2.304E+01 0.1377  0.0055 1.356E-23 6.501E+02
2.317E+01 0.1377  0.0039 1.343E-23 6.438E+02
2.331E+01 0.1378  0.0023 1.329E-23 6.375E+02
2.344E+01 0.1379  0.0007 1.316E-23 6.309E+02
2.358E+01 0.1380 -0.0009 1.302E-23 6.242E+02
2.371E+01 0.1382 -0.0025 1.289E-23 6.175E+02
2.385E+01 0.1384 -0.0041 1.275E-23 6.110E+02
2.399E+01 0.1384 -0.0057 1.263E-23 6.049E+02
2.413E+01 0.1385 -0.0072 1.250E-23 5.989E+02
2.427E+01 0.1386 -0.0088 1.238E-23 5.931E+02
2.441E+01 0.1386 -0.0104 1.226E-23 5.874E+02
2.455E+01 0.1387 -0.0119 1.214E-23 5.817E+02
2.469E+01 0.1387 -0.0135 1.203E-23 5.761E+02
2.483E+01 0.1388 -0.0150 1.191E-23 5.705E+02
2.497E+01 0.1389 -0.0166 1.179E-23 5.647E+02
2.512E+01 0.1389 -0.0181 1.168E-23 5.591E+02
2.526E+01 0.1390 -0.0196 1.156E-23 5.535E+02
2.541E+01 0.1391 -0.0211 1.145E-23 5.480E+02
2.556E+01 0.1391 -0.0226 1.134E-23 5.427E+02
2.570E+01 0.1391 -0.0241 1.122E-23 5.373E+02
2.585E+01 0.1392 -0.0256 1.112E-23 5.321E+02
2.600E+01 0.1392 -0.0270 1.101E-23 5.270E+02
2.615E+01 0.1392 -0.0285 1.090E-23 5.219E+02
2.630E+01 0.1392 -0.0299 1.080E-23 5.169E+02
2.645E+01 0.1392 -0.0313 1.070E-23 5.120E+02
2.661E+01 0.1392 -0.0327 1.059E-23 5.071E+02
2.676E+01 0.1392 -0.0341 1.049E-23 5.023E+02
2.692E+01 0.1392 -0.0355 1.039E-23 4.976E+02
2.707E+01 0.1391 -0.0369 1.030E-23 4.929E+02
2.723E+01 0.1391 -0.0382 1.020E-23 4.883E+02
2.738E+01 0.1390 -0.0396 1.011E-23 4.838E+02
2.754E+01 0.1390 -0.0409 1.001E-23 4.794E+02
2.770E+01 0.1389 -0.0422 9.919E-24 4.750E+02
2.786E+01 0.1389 -0.0435 9.828E-24 4.706E+02
2.802E+01 0.1388 -0.0448 9.738E-24 4.663E+02
2.818E+01 0.1387 -0.0461 9.648E-24 4.621E+02
2.835E+01 0.1386 -0.0474 9.560E-24 4.579E+02
2.851E+01 0.1385 -0.0487 9.473E-24 4.538E+02
2.867E+01 0.1384 -0.0499 9.387E-24 4.497E+02
2.884E+01 0.1383 -0.0512 9.302E-24 4.457E+02
2.901E+01 0.1382 -0.0524 9.218E-24 4.417E+02
2.917E+01 0.1381 -0.0536 9.134E-24 4.378E+02
2.934E+01 0.1380 -0.0548 9.052E-24 4.339E+02
2.951E+01 0.1378 -0.0560 8.971E-24 4.301E+02
2.968E+01 0.1377 -0.0572 8.890E-24 4.263E+02
2.985E+01 0.1376 -0.0584 8.810E-24 4.225E+02
3.003E+01 0.1374 -0.0596 8.731E-24 4.188E+02
3.020E+01 0.1373 -0.0608 8.651E-24 4.150E+02
3.037E+01 0.1372 -0.0619 8.573E-24 4.113E+02
3.055E+01 0.1370 -0.0631 8.495E-24 4.076E+02
3.073E+01 0.1369 -0.0642 8.418E-24 4.040E+02
3.090E+01 0.1367 -0.0654 8.342E-24 4.004E+02
3.108E+01 0.1366 -0.0665 8.266E-24 3.969E+02
3.126E+01 0.1364 -0.0676 8.192E-24 3.934E+02
3.144E+01 0.1362 -0.0687 8.118E-24 3.899E+02
3.162E+01 0.1360 -0.0698 8.046E-24 3.865E+02
3.181E+01 0.1359 -0.0709 7.973E-24 3.832E+02
3.199E+01 0.1357 -0.0720 7.902E-24 3.798E+02
3.217E+01 0.1355 -0.0730 7.832E-24 3.765E+02
3.236E+01 0.1353 -0.0741 7.762E-24 3.732E+02
3.255E+01 0.1350 -0.0752 7.693E-24 3.700E+02
3.273E+01 0.1348 -0.0762 7.624E-24 3.668E+02
3.292E+01 0.1346 -0.0772 7.556E-24 3.636E+02
3.311E+01 0.1344 -0.0783 7.489E-24 3.605E+02
3.330E+01 0.1341 -0.0793 7.422E-24 3.574E+02
3.350E+01 0.1339 -0.0803 7.356E-24 3.543E+02
3.369E+01 0.1336 -0.0813 7.293E-24 3.513E+02
3.388E+01 0.1333 -0.0823 7.229E-24 3.484E+02
3.408E+01 0.1331 -0.0833 7.167E-24 3.455E+02
3.428E+01 0.1328 -0.0843 7.105E-24 3.426E+02
3.447E+01 0.1325 -0.0853 7.043E-24 3.398E+02
3.467E+01 0.1322 -0.0862 6.982E-24 3.369E+02
3.487E+01 0.1319 -0.0872 6.921E-24 3.341E+02
3.508E+01 0.1316 -0.0882 6.861E-24 3.313E+02
3.528E+01 0.1312 -0.0891 6.801E-24 3.285E+02
3.548E+01 0.1309 -0.0900 6.741E-24 3.258E+02
3.569E+01 0.1306 -0.0910 6.683E-24 3.231E+02
3.589E+01 0.1303 -0.0919 6.624E-24 3.204E+02
3.610E+01 0.1299 -0.0928 6.566E-24 3.177E+02
3.631E+01 0.1296 -0.0938 6.508E-24 3.150E+02
3.652E+01 0.1293 -0.0947 6.451E-24 3.124E+02
3.673E+01 0.1289 -0.0956 6.394E-24 3.097E+02
3.694E+01 0.1286 -0.0965 6.338E-24 3.071E+02
3.715E+01 0.1282 -0.0974 6.282E-24 3.045E+02
3.737E+01 0.1279 -0.0983 6.226E-24 3.019E+02
3.758E+01 0.1275 -0.0992 6.171E-24 2.994E+02
3.780E+01 0.1272 -0.1000 6.114E-24 2.967E+02
3.802E+01 0.1269 -0.1009 6.057E-24 2.941E+02
3.824E+01 0.1265 -0.1018 6.001E-24 2.915E+02
3.846E+01 0.1262 -0.1027 5.945E-24 2.889E+02
3.868E+01 0.1259 -0.1035 5.890E-24 2.863E+02
3.890E+01 0.1255 -0.1044 5.834E-24 2.837E+02
3.913E+01 0.1252 -0.1052 5.779E-24 2.811E+02
3.936E+01 0.1249 -0.1061 5.724E-24 2.786E+02
3.958E+01 0.1245 -0.1069 5.670E-24 2.760E+02
3.981E+01 0.1242 -0.1078 5.616E-24 2.735E+02
4.004E+01 0.1238 -0.1086 5.562E-24 2.710E+02
4.027E+01 0.1235 -0.1095 5.508E-24 2.685E+02
4.050E+01 0.1231 -0.1103 5.455E-24 2.660E+02
4.074E+01 0.1228 -0.1111 5.402E-24 2.635E+02
4.097E+01 0.1224 -0.1119 5.350E-24 2.611E+02
4.121E+01 0.1220 -0.1128 5.297E-24 2.586E+02
4.145E+01 0.1217 -0.1136 5.245E-24 2.562E+02
4.169E+01 0.1213 -0.1144 5.194E-24 2.538E+02
4.193E+01 0.1209 -0.1152 5.142E-24 2.514E+02
4.217E+01 0.1205 -0.1160 5.091E-24 2.490E+02
4.241E+01 0.1202 -0.1169 5.041E-24 2.466E+02
4.266E+01 0.1198 -0.1177 4.991E-24 2.443E+02
4.290E+01 0.1194 -0.1185 4.941E-24 2.420E+02
4.315E+01 0.1190 -0.1193 4.892E-24 2.397E+02
4.340E+01 0.1186 -0.1201 4.843E-24 2.374E+02
4.365E+01 0.1181 -0.1209 4.794E-24 2.351E+02
4.390E+01 0.1177 -0.1217 4.746E-24 2.328E+02
4.416E+01 0.1173 -0.1225 4.698E-24 2.306E+02
4.441E+01 0.1169 -0.1232 4.650E-24 2.284E+02
4.467E+01 0.1164 -0.1240 4.603E-24 2.262E+02
4.493E+01 0.1160 -0.1248 4.556E-24 2.240E+02
4.519E+01 0.1156 -0.1256 4.510E-24 2.218E+02
4.545E+01 0.1151 -0.1264 4.465E-24 2.197E+02
4.571E+01 0.1146 -0.1271 4.419E-24 2.176E+02
4.597E+01 0.1142 -0.1279 4.375E-24 2.155E+02
4.624E+01 0.1137 -0.1287 4.330E-24 2.134E+02
4.651E+01 0.1132 -0.1294 4.286E-24 2.114E+02
4.677E+01 0.1127 -0.1302 4.242E-24 2.093E+02
4.704E+01 0.1122 -0.1309 4.199E-24 2.073E+02
4.732E+01 0.1117 -0.1317 4.156E-24 2.053E+02
4.759E+01 0.1112 -0.1324 4.114E-24 2.033E+02
4.786E+01 0.1107 -0.1332 4.072E-24 2.014E+02
4.814E+01 0.1102 -0.1339 4.030E-24 1.994E+02
4.842E+01 0.1096 -0.1347 3.989E-24 1.975E+02
4.870E+01 0.1091 -0.1354 3.948E-24 1.956E+02
4.898E+01 0.1086 -0.1362 3.907E-24 1.937E+02
4.926E+01 0.1080 -0.1369 3.867E-24 1.918E+02
4.954E+01 0.1075 -0.1376 3.827E-24 1.899E+02
4.983E+01 0.1069 -0.1384 3.787E-24 1.881E+02
5.012E+01 0.1064 -0.1391 3.748E-24 1.863E+02
5.041E+01 0.1058 -0.1398 3.710E-24 1.845E+02
5.070E+01 0.1052 -0.1405 3.671E-24 1.827E+02
5.099E+01 0.1046 -0.1412 3.633E-24 1.809E+02
5.129E+01 0.1041 -0.1419 3.596E-24 1.792E+02
5.158E+01 0.1035 -0.1426 3.559E-24 1.774E+02
5.188E+01 0.1029 -0.1433 3.522E-24 1.757E+02
5.218E+01 0.1023 -0.1439 3.485E-24 1.740E+02
5.248E+01 0.1017 -0.1446 3.448E-24 1.723E+02
5.278E+01 0.1011 -0.1453 3.412E-24 1.706E+02
5.309E+01 0.1005 -0.1460 3.376E-24 1.689E+02
5.339E+01 0.0999 -0.1466 3.341E-24 1.672E+02
5.370E+01 0.0993 -0.1473 3.306E-24 1.656E+02
5.401E+01 0.0987 -0.1480 3.271E-24 1.639E+02
5.433E+01 0.0981 -0.1486 3.237E-24 1.623E+02
5.464E+01 0.0975 -0.1493 3.203E-24 1.607E+02
5.495E+01 0.0969 -0.1500 3.169E-24 1.592E+02
5.527E+01 0.0962 -0.1506 3.136E-24 1.576E+02
5.559E+01 0.0956 -0.1513 3.103E-24 1.560E+02
5.591E+01 0.0950 -0.1520 3.070E-24 1.545E+02
5.623E+01 0.0943 -0.1526 3.037E-24 1.530E+02
5.656E+01 0.0937 -0.1533 3.006E-24 1.515E+02
5.689E+01 0.0930 -0.1539 2.974E-24 1.500E+02
5.721E+01 0.0924 -0.1546 2.943E-24 1.485E+02
5.754E+01 0.0917 -0.1552 2.912E-24 1.471E+02
5.788E+01 0.0911 -0.1559 2.881E-24 1.456E+02
5.821E+01 0.0904 -0.1565 2.851E-24 1.442E+02
5.855E+01 0.0897 -0.1572 2.821E-24 1.428E+02
5.888E+01 0.0891 -0.1578 2.791E-24 1.414E+02
5.922E+01 0.0884 -0.1584 2.761E-24 1.400E+02
5.957E+01 0.0877 -0.1591 2.732E-24 1.386E+02
5.991E+01 0.0871 -0.1597 2.703E-24 1.372E+02
6.026E+01 0.0864 -0.1603 2.674E-24 1.359E+02
6.060E+01 0.0857 -0.1610 2.646E-24 1.345E+02
6.095E+01 0.0851 -0.1616 2.618E-24 1.332E+02
6.131E+01 0.0844 -0.1622 2.590E-24 1.319E+02
6.166E+01 0.0837 -0.1629 2.563E-24 1.306E+02
6.202E+01 0.0830 -0.1635 2.535E-24 1.293E+02
6.237E+01 0.0824 -0.1641 2.509E-24 1.280E+02
6.273E+01 0.0817 -0.1647 2.482E-24 1.267E+02
6.310E+01 0.0810 -0.1654 2.456E-24 1.255E+02
6.346E+01 0.0803 -0.1660 2.430E-24 1.243E+02
6.383E+01 0.0796 -0.1666 2.404E-24 1.230E+02
6.419E+01 0.0789 -0.1672 2.379E-24 1.218E+02
6.457E+01 0.0782 -0.1678 2.354E-24 1.206E+02
6.494E+01 0.0776 -0.1684 2.329E-24 1.195E+02
6.531E+01 0.0769 -0.1690 2.304E-24 1.183E+02
6.569E+01 0.0762 -0.1696 2.280E-24 1.171E+02
6.607E+01 0.0755 -0.1702 2.256E-24 1.160E+02
6.645E+01 0.0748 -0.1708 2.232E-24 1.149E+02
6.683E+01 0.0741 -0.1714 2.209E-24 1.137E+02
6.722E+01 0.0734 -0.1720 2.186E-24 1.126E+02
6.761E+01 0.0727 -0.1726 2.163E-24 1.115E+02
6.800E+01 0.0721 -0.1732 2.140E-24 1.104E+02
6.839E+01 0.0714 -0.1738 2.117E-24 1.093E+02
6.879E+01 0.0707 -0.1744 2.095E-24 1.083E+02
6.918E+01 0.0700 -0.1750 2.073E-24 1.072E+02
6.958E+01 0.0693 -0.1756 2.052E-24 1.062E+02
6.998E+01 0.0686 -0.1762 2.031E-24 1.052E+02
7.039E+01 0.0679 -0.1767 2.009E-24 1.041E+02
7.079E+01 0.0673 -0.1773 1.988E-24 1.031E+02
7.120E+01 0.0666 -0.1779 1.967E-24 1.021E+02
7.161E+01 0.0659 -0.1785 1.947E-24 1.011E+02
7.203E+01 0.0652 -0.1790 1.927E-24 1.002E+02
7.244E+01 0.0645 -0.1796 1.907E-24 9.920E+01
7.286E+01 0.0639 -0.1802 1.887E-24 9.825E+01
7.328E+01 0.0632 -0.1807 1.868E-24 9.731E+01
7.371E+01 0.0625 -0.1813 1.849E-24 9.638E+01
7.413E+01 0.0619 -0.1818 1.830E-24 9.545E+01
7.456E+01 0.0612 -0.1824 1.811E-24 9.454E+01
7.499E+01 0.0605 -0.1829 1.792E-24 9.363E+01
7.542E+01 0.0599 -0.1835 1.774E-24 9.274E+01
7.586E+01 0.0592 -0.1840 1.756E-24 9.185E+01
7.630E+01 0.0586 -0.1846 1.738E-24 9.097E+01
7.674E+01 0.0579 -0.1851 1.720E-24 9.011E+01
7.718E+01 0.0573 -0.1856 1.702E-24 8.925E+01
7.762E+01 0.0566 -0.1861 1.685E-24 8.840E+01
7.807E+01 0.0560 -0.1867 1.668E-24 8.757E+01
7.852E+01 0.0553 -0.1872 1.651E-24 8.674E+01
7.898E+01 0.0547 -0.1877 1.635E-24 8.593E+01
7.943E+01 0.0541 -0.1882 1.618E-24 8.512E+01
7.989E+01 0.0534 -0.1887 1.602E-24 8.433E+01
8.035E+01 0.0528 -0.1892 1.586E-24 8.354E+01
8.082E+01 0.0522 -0.1897 1.570E-24 8.275E+01
8.128E+01 0.0516 -0.1902 1.554E-24 8.197E+01
8.175E+01 0.0510 -0.1906 1.539E-24 8.120E+01
8.222E+01 0.0504 -0.1911 1.523E-24 8.044E+01
